Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods
9.695,1,0.128176489,224.8404,1987,3,3,1,3600.6464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6,0,0.064110725,122.3414,1997,1,1,1,243.6828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.6,1,0.035561344,112.1518,1999,2,1,1,1821.6288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.7,1,0.119647957,180.9976,1999,2,1,1,4165.2448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.85,0,0.021416681,104.6306,2009,2,3,2,1149.8366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.7,1,0.070691729,230.201,1997,1,1,1,5742.525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.65,0,0.040507228,186.924,2004,1,2,1,2237.088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.5,0,0.035626319,93.112,1987,3,3,1,932.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.6,0,0.143688905,128.1994,2009,2,3,2,2184.4898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,1,0.048403392,48.2376,2009,2,3,2,527.3136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.35,1,0.149598628,179.466,1999,2,1,1,3775.086,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.85,0,0.036359891,90.7488,1987,3,3,1,2263.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.7,0,0.0,125.9362,1999,2,1,1,1635.8706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.8,0,0.041865848,189.7214,1997,1,1,1,5841.0634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.7,0,0.07044068,216.885,2009,2,3,2,6275.165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.1,0,0.006087409,185.0898,2009,2,3,2,1870.898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.0,1,0.030064132,58.022,1987,3,3,1,898.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.1,0,0.029781363,146.9444,1997,1,1,1,1596.5884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.3,0,0.056387854,245.4118,1987,3,3,1,6669.3186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,0,0.038653608,245.4144,1987,3,3,1,7105.4176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.5,1,0.020565921,86.054,2004,1,2,1,1384.864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.15,0,0.09264951,157.8604,2004,1,2,1,3803.0496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,0.049070183,61.9168,2004,1,2,1,767.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.65,0,0.131394793,151.9024,1987,3,3,1,1669.8264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.35,0,0.0,102.9016,1997,1,1,1,1922.8304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.035,0,0.14113846,155.0998,1987,3,3,1,3691.1952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.85,0,0.039555016,116.8808,2004,1,2,1,820.2656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.0,1,0.037580877,162.6526,1999,2,1,1,4275.7676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.25,0,0.035064318,92.412,1997,1,1,1,1304.968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.675,0,0.041986639,93.2462,1999,2,1,1,1480.7392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.8,0,0.130955811,90.3172,1997,1,1,1,1338.258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.67,0,0.185130961,32.9216,1999,2,1,1,588.5672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.575,0,0.023866079,107.128,1987,3,3,1,958.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.75,0,0.043414959,93.1436,2009,2,3,2,1418.154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7,0,0.174228338,117.1834,1987,3,3,1,691.1004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.52,0,0.027169589,151.0682,2009,2,3,2,1829.6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.2,0,0.1630653,43.3086,2004,1,2,1,758.3462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.0,0,0.057049301,225.9404,2004,1,2,1,1350.2424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.63,1,0.032960823,115.0518,1999,2,1,1,1366.2216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.75,0,0.053025371,192.5504,2009,2,3,2,2109.2544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.78,0,0.096306016,161.9552,1987,3,3,1,2111.9176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.75,1,0.067446626,184.724,1987,3,3,1,1677.816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,1,0.042173667,194.682,2009,2,3,2,2316.984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.85,1,0.112571187,122.0388,1987,3,3,1,1609.9044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.8,1,0.064195136,75.8012,2004,1,2,1,1138.518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.115,1,0.007055292,188.653,1999,2,1,1,3605.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.5,0,0.171050595,126.3704,2004,1,2,1,3880.2824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.65,0,0.0,54.9614,1999,2,1,1,552.614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.89,0,0.005496816,102.8016,2009,2,3,2,1012.016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.405,0,0.015295536,89.7146,1999,2,1,1,547.2876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.98,0,0.043526599,148.4418,1987,3,3,1,2354.2688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.285,1,0.0,161.5578,1997,1,1,1,4653.2762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.3,0,0.043033346,89.4172,1999,2,1,1,1159.8236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.85,0,0.034570357,117.4492,1997,1,1,1,3243.7776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.15,1,0.105471384,105.8648,1999,2,1,1,1973.4312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7,1,0.042610897,117.2782,2004,1,2,1,715.0692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.0,0,0.126758324,124.5362,2009,2,3,2,1132.5258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.365,0,0.042524835,228.372,1987,3,3,1,4527.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.5,0,0.073813788,207.2638,2004,1,2,1,5383.6588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.905,0,0.010012319,250.4408,1997,1,1,1,3004.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.65,1,0.184454044,211.4902,1999,2,1,1,4035.4138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.6,0,0.105042025,163.8868,1999,2,1,1,3111.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.5,0,0.053589594,44.177,2009,2,3,2,173.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.25,1,0.125734578,41.748,2009,2,3,2,199.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.81,1,0.03412912,165.1158,2009,2,3,2,1838.2738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.2,0,0.100319317,188.6898,2009,2,3,2,3367.6164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.3,1,0.030569229,113.1176,1997,1,1,1,4695.2216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.635,0,0.14086247,126.4994,2004,1,2,1,1670.4922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.15,1,0.06112617,122.5388,1987,3,3,1,371.5164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,0,0.03901099,147.7418,1997,1,1,1,4119.9704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.21,0,0.010781158,149.9392,1999,2,1,1,1938.8096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.81,0,0.067730081,242.6486,2009,2,3,2,2199.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.15,0,0.018410515,252.1698,1997,1,1,1,2283.0282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.365,0,0.160216552,93.512,1999,2,1,1,1677.816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.5,1,0.048676324,187.7898,2004,1,2,1,2057.9878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.73,0,0.045556681,85.3882,2009,2,3,2,1288.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.1,0,0.076193763,89.783,1999,2,1,1,2247.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.765,1,0.087187488,105.5306,1987,3,3,1,1567.959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.85,1,0.035311852,160.9578,1999,2,1,1,4813.734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.11,1,0.103080901,131.2968,1999,2,1,1,1957.452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.785,1,0.022974812,208.7928,1997,1,1,1,5890.9984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.6,0,0.081036436,112.3544,1987,3,3,1,2572.6512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.195,1,0.047081398,51.1666,1987,3,3,1,1179.1318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.8,0,0.047260402,102.8016,1999,2,1,1,1922.8304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.25,0,0.156012631,177.337,2009,2,3,2,2822.992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.25,1,0.07614605,197.0794,2004,1,2,1,4681.9056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.0,0,0.008575615,80.2618,2009,2,3,2,644.4944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02,0,0.081096635,148.4734,1987,3,3,1,3563.3616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.68,0,0.008834023,100.0384,2004,1,2,1,2266.3832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.2,1,0.007069662,175.7738,2009,2,3,2,1911.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.25,0,0.025776994,169.9474,1999,2,1,1,2863.6058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.5,0,0.020960615,133.2942,1987,3,3,1,2649.884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.15,0,0.020715913,83.5566,1997,1,1,1,1268.349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.8,0,0.069605676,261.9252,2004,1,2,1,4984.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.3,1,0.01404119,199.1084,1999,2,1,1,396.8168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.7,1,0.08073703,197.011,1997,1,1,1,3338.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5,1,0.0,169.6448,2004,1,2,1,2045.3376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.0,0,0.089152528,147.7102,1997,1,1,1,437.4306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.945,0,0.015863075,161.821,1987,3,3,1,2446.815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.35,1,0.151308326,81.7276,1999,2,1,1,2030.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.85,1,0.121609722,60.222,2004,1,2,1,539.298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.85,1,0.023135131,44.8428,1987,3,3,1,703.0848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.5,0,0.017714096,132.9626,2009,2,3,2,1442.7886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.1,0,0.0,156.4604,1999,2,1,1,2376.906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.635,0,0.027069402,174.9396,1997,1,1,1,1744.396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.81,1,0.055226755,123.1046,1997,1,1,1,871.5322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.395,0,0.040124625,85.1908,2009,2,3,2,1342.2528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.0,0,0.151376958,108.228,2004,1,2,1,1171.808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.71,0,0.03558013,217.5166,2004,1,2,1,4572.0486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.75,0,0.166513779,38.0506,2009,2,3,2,265.6542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.5,0,0.085223447,189.2872,1999,2,1,1,6050.7904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.35,1,0.149338159,178.666,2004,1,2,1,1797.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.1,0,0.044823438,174.2054,1997,1,1,1,1926.1594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,1,0.02681843,219.7456,1987,3,3,1,3094.6384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.8,1,0.04407225,109.057,2009,2,3,2,1428.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1,1,0.025872153,145.7418,1997,1,1,1,882.8508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.825,0,0.059835659,264.3226,2004,1,2,1,4229.1616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.35,1,0.027653795,88.0856,1999,2,1,1,1318.284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.8,0,0.04714777,102.4016,1987,3,3,1,1720.4272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.6,0,0.152294691,98.9358,1999,2,1,1,1508.037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.27,0,0.071064499,114.4518,2004,1,2,1,1366.2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.6,1,0.041726942,122.0072,2009,2,3,2,1470.0864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.65,0,0.042211119,108.6938,1997,1,1,1,1393.5194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.5,0,0.015557426,184.7266,2004,1,2,1,2213.1192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.06,0,0.021409913,229.7326,1999,2,1,1,6930.978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1,0,0.015497337,165.5526,2009,2,3,2,3453.5046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.2,1,0.012030747,166.6184,1999,2,1,1,1155.8288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.94,1,0.029372367,186.7556,1997,1,1,1,3942.8676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7,0,0.070096518,217.885,1987,3,3,1,3894.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.39,0,0.120258245,141.547,2004,1,2,1,2290.352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.7,1,0.079281476,100.1042,2004,1,2,1,892.8378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2,1,0.117839328,195.211,2009,2,3,2,2356.932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.75,1,0.156701315,240.7538,1987,3,3,1,4566.7222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.75,0,0.089243789,192.0478,2004,1,2,1,4649.9472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5,1,0.073721115,85.6198,2004,1,2,1,610.5386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.325,1,0.138679995,53.7298,1997,1,1,1,862.8768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.75,0,0.0,255.3988,1997,1,1,1,4625.9784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.0,0,0.040911824,141.2496,1987,3,3,1,3387.5904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.35,1,0.149974858,179.766,2009,2,3,2,5932.278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.65,1,0.085482761,231.4668,2009,2,3,2,3225.1352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.395,0,0.099101845,105.828,2004,1,2,1,1704.448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.6,0,0.025281802,152.0024,2004,1,2,1,2884.2456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.1,0,0.125675936,86.9198,1987,3,3,1,1133.8574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.51,0,0.017425784,227.901,2004,1,2,1,459.402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.25,0,0.035118834,93.412,1999,2,1,1,932.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.785,1,0.054066567,87.0856,2009,2,3,2,1406.1696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.26,1,0.009883257,149.8366,1999,2,1,1,1964.7758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.65,1,0.078909166,186.724,1999,2,1,1,4474.176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.1,0,0.077769768,63.0536,2009,2,3,2,980.0576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.6,1,0.021951613,250.9092,1987,3,3,1,4731.1748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.85,0,0.097770004,222.8746,1999,2,1,1,3589.9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.6,0,0.066726133,185.8924,1997,1,1,1,3516.7556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16.35,0,0.032671446,165.4842,2009,2,3,2,1492.0578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.15,0,0.095378221,170.5106,1997,1,1,1,2395.5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.1,0,0.0,145.1444,1987,3,3,1,3338.3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.51,0,0.016135764,195.6478,1999,2,1,1,4262.4516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.0,0,0.126220187,126.7362,2004,1,2,1,1258.362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.0,0,0.065350715,175.437,1999,2,1,1,3175.866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.5,1,0.030742083,85.554,1999,2,1,1,1211.756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.7,1,0.038496166,147.5102,1987,3,3,1,5540.7876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0,0,0.017746826,210.8244,1999,2,1,1,2540.6928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.3,0,0.111274591,35.0874,1997,1,1,1,458.7362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.15,0,0.183472595,82.0276,2004,1,2,1,1624.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.395,0,0.030281543,116.3176,2009,2,3,2,1259.6936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.85,1,0.061190964,47.1744,1999,2,1,1,996.0368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.195,0,0.107307677,149.8076,1987,3,3,1,2217.114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.57,0,0.066338717,261.4278,2009,2,3,2,4165.2448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.1,0,0.075056542,76.0354,1999,2,1,1,601.8832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.6,1,0.047896393,185.8556,1987,3,3,1,1689.8004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.2,0,0.021240491,216.9824,1999,2,1,1,4804.4128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.03,0,0.022796178,178.1028,2009,2,3,2,1416.8224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.85,0,0.016132592,130.2626,1999,2,1,1,3016.7398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.68,0,0.152429537,85.5224,1987,3,3,1,1278.336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.1,0,0.020903193,119.2782,1999,2,1,1,3098.6332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.1,0,0.054853377,198.6084,2009,2,3,2,2182.4924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.6,1,0.042923071,109.8254,1987,3,3,1,1627.881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.1,1,0.036174285,176.0712,2009,2,3,2,1581.9408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.63,1,0.028320655,172.5422,1999,2,1,1,2241.7486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.6,0,0.0,163.9184,2004,1,2,1,4293.0784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.35,1,0.039990314,165.0868,1999,2,1,1,982.7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.15,0,0.062541552,34.3532,2009,2,3,2,251.6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.195,0,0.031403441,93.8462,1997,1,1,1,647.8234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.475,0,0.149125615,241.6854,2009,2,3,2,6042.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.385,0,0.083768522,109.8596,1987,3,3,1,3235.788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.5,1,0.062205112,148.3418,1987,3,3,1,1765.7016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.93,0,0.071425647,45.9086,2009,2,3,2,1070.6064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.35,1,0.158337479,157.9946,1987,3,3,1,3313.6866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.0,0,0.030140981,216.0192,1999,2,1,1,2588.6304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.6,0,0.024515221,189.2214,1999,2,1,1,3956.8494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.0,1,0.105125569,143.2812,2004,1,2,1,3277.0676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.89,0,0.00547348,100.5016,2004,1,2,1,1315.6208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.05,1,0.055548003,225.3088,2004,1,2,1,5816.4288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.1,0,0.128614205,111.6886,1999,2,1,1,1556.6404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.7,0,0.066879757,174.437,1987,3,3,1,1587.933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.1,1,0.160379061,33.6558,2009,2,3,2,203.7348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.6,1,0.053397642,46.706,2009,2,3,2,699.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.5,1,0.075688032,262.9568,1987,3,3,1,1845.5976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.395,0,0.045340279,85.025,1999,2,1,1,2080.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.1,0,0.100149459,78.4328,1987,3,3,1,1158.492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.6,0,0.036341539,142.9154,1999,2,1,1,3261.7542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.1,0,0.087920675,228.5668,1987,3,3,1,1151.834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.42,0,0.020423549,249.0092,1999,2,1,1,2988.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.285,1,0.021002641,161.1578,2004,1,2,1,4011.445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.855,1,0.0,220.1482,2009,2,3,2,4600.0122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.85,0,0.033220169,196.6768,1997,1,1,1,2759.0752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.8,0,0.141234932,263.7884,1987,3,3,1,5564.7564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.8,0,0.049709624,246.8144,2004,1,2,1,2450.144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.3,1,0.065153295,88.4856,1987,3,3,1,1406.1696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.8,1,0.015087112,250.1408,2004,1,2,1,4005.4528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.0,0,0.073493831,118.344,1999,2,1,1,1797.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.3,0,0.044624064,245.4802,1987,3,3,1,3193.8426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.01,0,0.070189131,37.9532,1987,3,3,1,826.9236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.0,0,0.119374946,229.3694,2009,2,3,2,5024.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.35,0,0.065215312,93.4804,2009,2,3,2,1102.5648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0.048009081,157.0946,2004,1,2,1,2209.1244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.0,1,0.026568875,142.047,1997,1,1,1,3149.234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
